#,FOIAID,name,active,agency,official name,npi,station number,state,facility type,visn,parent,taxonomy
921,4-921,DES MOINES VAMROC,False,VA,,,433,IOWA,M&ROC,,,
922,4-922,BOISE VAMROC,False,VA,,,447,IDAHO,M&ROC,,,
923,4-923,RENO VAMROC,False,VA,,,454,NEVADA,M&ROC,,,
924,4-924,ZZ SAN JUAN-RO,True,VA,,,455,PUERTO RICO,RO,,,
925,4-925,HONOLULU-RO,False,VA,,,480,HAWAII,RO-OC,,,
926,4-926,ZZ AMERICAN LAKE VAMC,True,VA,,,505,WASHINGTON,VAMC,,,
927,4-927,ZZ BATAVIA VAMC,True,VA,,,513,NEW YORK,VAMC,,,
928,4-928,ZZ BONHAM,True,VA,,,522,TEXAS,VAMC,,,
929,4-929,ZZBRECKSVILLE VAMC,True,VA,,,524,OHIO,VAMC,,,
930,4-930,ZZ BRENTWOOD VAMC,True,VA,,,530,CALIFORNIA,VAMC,,,
931,4-931,ZZ CHICAGO LAKESIDE VAMC,True,VA,,,535,ILLINOIS,VAMC,,,
932,4-932,ZZ FORT HOWARD,True,VA,,,566,MARYLAND,VAMC,,,
933,4-933,ZZ FT WAYNE VAMC,True,VA,,,569,INDIANA,VAMC,,,
934,4-934,ZZ HOT SPRINGS,True,VA,,,579,SOUTH DAKOTA,VAMC,,,
935,4-935,JEFFERSON BARRACKS-RO,False,VA,,,587,MISSOURI,RO-OC,,,
936,4-936,ZZ KERRVILLE VAMC,True,VA,,,591,TEXAS,VAMC,,,
937,4-937,ZZ LAKE CITY VAMC,True,VA,,,594,FLORIDA,VAMC,,,
938,4-938,ZZ LIVERMORE VAMC,True,VA,,,599,CALIFORNIA,VAMC,,,
939,4-939,ZZ WADSWORTH VAMC,True,VA,,,601,CALIFORNIA,VAMC,,,
940,4-940,ZZ LOS ANGELES VAMC,True,VA,,,602,CALIFORNIA,VAMC,,,
941,4-941,ZZ LYONS VAMC,True,VA,,,604,NEW JERSEY,VAMC,,,
942,4-942,ZZ MARLIN VAMC,True,VA,,,611,TEXAS,VAMC,,,
943,4-943,ZZ MIAMI VAMC,True,VA,,,616,FLORIDA,VAMC,,,
944,4-944,ZZ MILES CITY VAMC,True,VA,,,617,MONTANA,VAMC,,,
945,4-945,ZZ NEWINGTON VAMC,True,VA,,,627,CONNECTICUT,VAMC,,,
946,4-946,ZZ PERRY POINT,True,VA,,,641,MARYLAND,VAMC,,,
947,4-947,ZZ PITTSBURGH HIGHLAND ,True,VA,,,645,PENNSYLVANIA,VAMC,,,
948,4-948,ZZ RICHMOND - OLD BLDG,True,VA,,,651,VIRGINIA,VAMC,,,
949,4-949,ZZ TUSKEGEE,True,VA,,,680,ALABAMA,VAMC,,,
950,4-950,ZZ WACO VAMC,True,VA,,,685,TEXAS,VAMC,,,
951,4-951,ZZ WILMINGTON VAMC,True,VA,,,694,DELAWARE,VAMC,,,
952,4-952,ZZ INACTIVE HONOLULU,True,VA,,,696,HAWAII,VAMC,,,
953,4-953,EMPLOYEE EDUCATION CENTER,False,VA,,,697,OHIO,EES,,,
954,4-954,HARTFORD OIG,False,,,,710,CONNECTICUT,GC,,,
955,4-955,KANSAS CITY OIG,False,VA,,,711,KANSAS,GC,,,
956,4-956,ATLANTA (OIG/ROA),False,VA,,,712,GEORGIA,GC,,,
957,4-957,CHICAGO OIG,False,VA,,,713,ILLINOIS,GC,,,
958,4-958,WESTERN FIELD OFFICE OIG,False,VA,,,714,CALIFORNIA,GC,,,
959,4-959,WASHINGTON OIG,False,VA,,,715,DISTRICT OF COLUMBIA,GC,,,
960,4-960,NEW YORK OIG,False,VA,,,716,NEW YORK,GC,,,
961,4-961,ATLANTA (OIG/ROI),False,VA,,,717,GEORGIA,GC,,,
962,4-962,CHICAGO OIG,False,VA,,,718,ILLINOIS,GC,,,
963,4-963,LOS ANGELES OIG,False,VA,,,719,CALIFORNIA,GC,,,
964,4-964,WASHINGTON OIG,False,VA,,,720,DISTRICT OF COLUMBIA,GC,,,
965,4-965,ALBUQUERQUE U.S. AIR FORCE,False,AIR FORCE,,,721,NEW MEXICO,USAF,,,
966,4-966,ALBUQUERQUE CHAMPUS,False,,,,722,NEW MEXICO,OTHER,,,
967,4-967,ALBUQUERQUE (IHS),False,,,,723,NEW MEXICO,IHS,,,
968,4-968,ALBUQUERQUE CHAMPVA,False,,,,724,NEW MEXICO,OTHER,,,
969,4-969,ST. LOUIS (725),False,,,,725,MISSOURI,OTHER,,,
970,4-970,CHICAGO (726),False,,,,726,ILLINOIS,OTHER,,,
971,4-971,ST. LOUIS (727),False,,,,727,MISSOURI,OTHER,,,
972,4-972,ZZ LUBBOCK OC,True,VA,,,753,TEXAS,OPC,,,
973,4-973,ZZ PHILADELPHIA (OC),True,VA,,,754,PENNSYLVANIA,OPC,,,
974,4-974,SAN ANTONIO OPC,False,VA,,,755,TEXAS,OPC,,,
975,4-975,ZZ LAS VEGAS OC,True,VA,,,758,NEVADA,OPC,,,
976,4-976,LEAVENWORTH CMOP,False,VA,,1316995186,760,KANSAS,CMOP,,,Suppliers
977,4-977,BEDFORD CMOP,False,VA,,1861440679,761,MASSACHUSETTS,CMOP,,,Suppliers
978,4-978,WEST LOS ANGELES CMOP,False,VA,,,762,CALIFORNIA,CMOP,,,
979,4-979,MURFREESBORO CMOP,False,VA,MID-SOUTH CMOP,1689622458,764,TENNESSEE,CMOP,VISN 23,,Suppliers
980,4-980,HINES, IL (CMOP),False,VA,,1700834116,765,ILLINOIS,CMOP,,,Suppliers
981,4-981,CHARLESTON CMOP,False,VA,,1063460137,766,SOUTH CAROLINA,CMOP,,,Suppliers
982,4-982,CLEVELAND EES,False,VA,,,777,OHIO,EES,,,
983,4-983,DENVER VCS,False,VA,,,778,COLORADO,VCS,,,
984,4-984,WASHINGTON VCS,False,VA,,,779,DISTRICT OF COLUMBIA,VCS,,,
985,4-985,ATLANTA (VCSFO),False,VA,,,780,GEORGIA,VCS,,,
986,4-986,SOMERVILLE VCS,False,VA,,,781,NEW JERSEY,VCS,,,
987,4-987,SAN FRANCISCO VCS,False,VA,,,782,CALIFORNIA,VCS,,,
988,4-988,ST. LOUIS VCS,False,VA,,,783,MISSOURI,VCS,,,
989,4-989,WASHINGTON VCS,False,VA,,,784,DISTRICT OF COLUMBIA,VCS,,,
990,4-990,TRIANGLE CEMETERY,False,,,,786,VIRGINIA,MSN,,,
991,4-991,ZZ FT HOWARD VCSFO,True,VA,,,798,MARYLAND,VCS,,,
992,4-992,VCS #665 SEPULVEDA,False,VA,,,799,CALIFORNIA,VCS,,,
993,4-993,CROWN HILL CEMETERY,False,VA,,,807,INDIANA,MSN,,,
994,4-994,TOGUS CEMETERY,False,VA,,,822,MAINE,MSN,,,
995,4-995,GLENDALE CEMETERY,False,VA,,,848,VIRGINIA,MSN,,,
996,4-996,PERRYVILLE CEMETERY,False,VA,,,869,KENTUCKY,MSN,,,
997,4-997,PORT HUDSON CEMETERY,False,VA,,,870,LOUISIANA,MSN,,,
998,4-998,FT. BAYARD CEMETERY,False,VA,,,885,NEW MEXICO,MSN,,,
999,4-999,FT. LEAVENWORTH CEMETERY,False,VA,,,887,KANSAS,MSN,,,
1000,4-1000,PRESCOTT CEMETERY,False,VA,,,900,ARIZONA,MSN,,,
1001,4-1001,SITKA CEMETERY,False,VA,,,905,ALASKA,MSN,,,
1002,4-1002,SAN JOAQUIN CEMETERY,False,VA,,,913,CALIFORNIA,MSN,,,
1003,4-1003,ARIZONA MEMORIAL,False,VA,,,914,ARIZONA,MSN,,,
1004,4-1004,ABRAHAM LINCOLN NATL CEMETERY,False,VA,,,915,ILLINOIS,MSN,,,
1005,4-1005,DALLAS/FT. WORTH CEMETERY,False,VA,,,916,TEXAS,MSN,,,
1006,4-1006,SARATOGA NATIONAL CEMETERY,False,VA,,,917,NEW YORK,MSN,,,
1007,4-1007,CLEAVLAND AREA CEMETERY,False,VA,,,918,OHIO,MSN,,,
1008,4-1008,KENT CEMETERY,False,VA,,,919,WASHINGTON,MSN,,,
1009,4-1009,FT. SILL CEMETERY,False,VA,,,920,OKLAHOMA,MSN,,,
1010,4-1010,MPI,False,VA,,,200M,,MPI,,,
1011,4-1011,ZZ ANCHORAGE (DOM),True,VA,,,363BU,ALASKA,DOM,,,
1012,4-1012,ZZ ANCHORAGE (PHS),True,,,,363C5,ALASKA,PHS,,,
1013,4-1013,ZZ ANCHORAGE (PUBH),True,,,,363DM,ALASKA,CIVH,,,
1014,4-1014,ZZ ANCHORAGE (CIVH),True,,,,363DS,ALASKA,CIVH,,,
1015,4-1015,ZZ FT. WAINWRIGHT (ORC),True,VA,,,363HA,ALASKA,ORC,,,
1016,4-1016,ZZZAUGUSTA, ME (STATE HOME),True,OTHER,AUGUSTA VETERANS HOME,,402DT,MAINE,SVH,,,
1017,4-1017,ZZZCARIBOU,True,OTHER,ZZZCARIBOU STNB,,402DU,MAINE,STNB,,,
1018,4-1018,ZZZSCARBOROUGH,True,OTHER,ZZZSCARBOUROUGH,,402DV,MAINE,STNB,,,
1019,4-1019,ZZZSOUTH PARIS,True,OTHER,ZZZSOUTH PARIS,,402DW,MAINE,SVH,,,
1020,4-1020,ZZZBANGOR,True,OTHER,ZZZBANGOR,,402DX,MAINE,SVH,,,
1021,4-1021,CARIBOU MAINE CBOC,False,VA,CARIBOU MAINE CBOC,1609829514,402GA,MAINE,CBOC,VISN 1,TOGUS MAINE VAMC,Ambulatory Health Care Facilities
1022,4-1022,RUMFORD MAINE CBOC,False,VA,RUMFORD MAINE CBOC,1982646360,402GC,MAINE,CBOC,VISN 1,TOGUS MAINE VAMC,Ambulatory Health Care Facilities
1023,4-1023,ZZZCARIBOU,True,VA,ZZZCARIBOU,,402HA,MAINE,ORC,,,
1024,4-1024,BANGOR MAINE CBOC,False,VA,BANGOR MAINE CBOC,1033160064,402HB,MAINE,CBOC,VISN 1,TOGUS MAINE VAMC,Ambulatory Health Care Facilities
1025,4-1025,PORTLAND MAINE MH ORC,False,VA,PORTLAND MAINE MH ORC,1114961992,402HC,MAINE,ORC,VISN 1,TOGUS MAINE VAMC,Ambulatory Health Care Facilities
1026,4-1026,ZZZCALAIS/MACHIAS,True,VA,ZZZCALAIS/MACHIAS,,402HK,MAINE,MORC,,,
1027,4-1027,BENNINGTON CBOC,False,VA,BENNINGTON VERMONT OUTREACH CLINIC,1801847447,405GA,VERMONT,CBOC,VISN 1,WHITE RIVER JCT VAMROC,Ambulatory Health Care Facilities
1028,4-1028,BURLINGTON ORC,False,VA,COLCHESTER VERMONT OUTREACH CLINIC,1184675795,405HA,VERMONT,ORC,VISN 1,WHITE RIVER JCT VAMROC,Ambulatory Health Care Facilities
1029,4-1029,MONTPELIER ORC,False,VA,MONTPELIER OUTREACH CLINIC,,405HB,VERMONT,ORC,VISN 1,WHITE RIVER JCT VAMROC,
1030,4-1030,ST. JOHNSBURY ORC,False,VA,ST. JOHNSBURY VERMONT OUTREACH CLINIC,,405HC,NEW HAMPSHIRE,ORC,VISN 1,WHITE RIVER JCT VAMROC,
1031,4-1031,NEWPORT ORC,False,VA,NEWPORT VERMONT ORC,1588603427,405HD,VERMONT,ORC,VISN 1,WHITE RIVER JCT VAMROC,Ambulatory Health Care Facilities
1032,4-1032,KEENE ORC,False,VA,KEENE OUT REACH CENTER,,405HE,NEW HAMPSHIRE,ORC,VISN 1,WHITE RIVER JCT VAMROC,
1033,4-1033,RUTLAND MORC,False,VA,RUTLAND VERMONT OUTREACH CLINIC,1861435083,405HF,VERMONT,MORC,VISN 1,WHITE RIVER JCT VAMROC,Ambulatory Health Care Facilities
1034,4-1034,WILDER ORC,False,VA,QUITING TIME CLINIC, WILDER VT.,,405HG,VERMONT,ORC,VISN 1,WHITE RIVER JCT VAMROC,
1035,4-1035,WHITE RIVER JCT MORC,False,VA,WHITE RIVER JUNCTION MORC,,405HK,VERMONT,MORC,VISN 1,WHITE RIVER JCT VAMROC,
1036,4-1036,ZZ MILES CITY VAMC,True,VA,ZZ MILES CITY,,436A4,MONTANA,VAMC,,,
1037,4-1037,FT. HARRISON STATE HOME,False,VA,FT HARRISON STATE HOME,,436DU,MONTANA,STNB,VISN 19,MONTANA HCS,
1038,4-1038,ANACONDA CBOC,False,VA,ANACONDA CBOC,1063463222,436GA,MONTANA,CBOC,VISN 19,MONTANA HCS,Ambulatory Health Care Facilities
1039,4-1039,GREAT FALLS CBOC,False,VA,GREAT FALLS CBOC,1518912120,436GB,MONTANA,CBOC,VISN 19,MONTANA HCS,Ambulatory Health Care Facilities
1040,4-1040,BOZEMAN CBOC,False,,BOZEMAN CBOC,1720039464,436GD,MONTANA,CBOC,VISN 19,MONTANA HCS,Ambulatory Health Care Facilities
1041,4-1041,ZZ WOLF POINT CBOC,True,VA,ZZ WOLF POINT CBOC,,436GE,MONTANA,CBOC,,,
1042,4-1042,BILLINGS, MT CBOC,False,VA,BILLINGS, MT CBOC,1639122823,436GH,MONTANA,CBOC,VISN 19,MONTANA HCS,Ambulatory Health Care Facilities
1043,4-1043,GLASGOW CBOC,False,VA,GLASGOW CBOC,1285688770,436GI,MONTANA,CBOC,VISN 19,MONTANA HCS,Ambulatory Health Care Facilities
1044,4-1044,MILES CITY CBOC,False,VA,MILES CITY CBOC,,436GJ,MONTANA,CBOC,VISN 19,MONTANA HCS,
1045,4-1045,SIDNEY CBOC,False,VA,SIDNEY CBOC,1386682433,436GK,MONTANA,CBOC,VISN 19,MONTANA HCS,Ambulatory Health Care Facilities
1046,4-1046,ZZ BROWNING ORC,True,VA,ZZ BROWNING CBOC,,436HB,MONTANA,ORC,,,
1047,4-1047,FERGUS FALLS,False,OTHER,MINESOTA VETERANS STATE HOME,,437DU,MINNESOTA,STNB,VISN 23,FARGO VAMROC,
1048,4-1048,GRAFTON,False,VA,GRAFTON,1457306813,437GA,NORTH DAKOTA,CBOC,VISN 23,FARGO VAMROC,Ambulatory Health Care Facilities
1049,4-1049,BISMARCK,False,VA,BISMARCK,1578514154,437GB,NORTH DAKOTA,CBOC,VISN 23,FARGO VAMROC,Ambulatory Health Care Facilities
1050,4-1050,FERGUS FALLS,False,VA,FERGUS FALLS,1407809478,437GC,MINNESOTA,CBOC,VISN 23,FARGO VAMROC,Ambulatory Health Care Facilities
1051,4-1051,LUVERNE,False,VA,LUVERNE CBOC,,438DT,MINNESOTA,STNB,VISN 23,SIOUX FALLS VAMROC,
1052,4-1052,ZZWORTHINGTON,True,VA,WORTHINGTON CBOC,,438GA,MINNESOTA,CBOC,,,
1053,4-1053,SIOUX CITY,False,VA,SIOUX CITY CBOC,1043258577,438GC,IOWA,CBOC,VISN 23,SIOUX FALLS VAMROC,Ambulatory Health Care Facilities
1054,4-1054,ZZSIOUX CITY,True,VA,SIOUX CITY CBOC,,438HA,IOWA,ORC,,,
1055,4-1055,SCOTTSBLUFF ANNEX,False,VA,SCOTTSBLUFF STNB,,442DT,NEBRASKA,STNB,VISN 19,CHEYENNE VAMC,
1056,4-1056,ZZ CASPER CBOC,True,VA,ZZ CASPER CBOC ,,442GA,WYOMING,CBOC,,,
1057,4-1057,SIDNEY CBOC,False,VA,SIDNEY CBOC,1891733945,442GB,NEBRASKA,CBOC,VISN 19,CHEYENNE VAMC,Ambulatory Health Care Facilities
1058,4-1058,FORT COLLINS,False,VA,FORT COLLINS CBOC,1528013083,442GC,COLORADO,CBOC,VISN 19,CHEYENNE VAMC,Ambulatory Health Care Facilities
1059,4-1059,GREELEY CBOC,False,VA,GREELEY CBOC,1194770107,442GD,COLORADO,CBOC,VISN 19,CHEYENNE VAMC,Ambulatory Health Care Facilities
1060,4-1060,ZZ DODGE CITY CBOC,True,VA,,,452GA,KANSAS,CBOC,,,
1061,4-1061,ZZ LIBERAL CBOC,True,VA,,,452GB,KANSAS,CBOC,,,
1062,4-1062,ZZ HAYS CBOC,True,VA,,,452GC,KANSAS,CBOC,,,
1063,4-1063,ZZ PARSONS CBOC,True,VA,,,452GD,KANSAS,CBOC,,,
1064,4-1064,HONOLULU PRRP,False,VA,HONOLULU PRRP,,459A4,HAWAII,PRRTP,VISN 21,VA PACIFIC ISLANDS HCS,
1065,4-1065,MAUI CLINIC,False,VA,MAUI CBOC,1831136746,459GA,HAWAII,CBOC,VISN 21,VA PACIFIC ISLANDS HCS,Ambulatory Health Care Facilities
1066,4-1066,HILO CLINIC,False,VA,HILO CBOC,1396791356,459GB,HAWAII,CBOC,VISN 21,VA PACIFIC ISLANDS HCS,Ambulatory Health Care Facilities
1067,4-1067,KONA CLINIC,False,VA,KONA CBOC,1053367458,459GC,HAWAII,CBOC,VISN 21,VA PACIFIC ISLANDS HCS,Ambulatory Health Care Facilities
1068,4-1068,KAUAI CLINIC,False,VA,KAUAI CBOC,1518900232,459GD,HAWAII,CBOC,VISN 21,VA PACIFIC ISLANDS HCS,Ambulatory Health Care Facilities
1069,4-1069,GUAM CLINIC,False,VA,GUAM CBOC,1700826401,459GE,GUAM,CBOC,VISN 21,VA PACIFIC ISLANDS HCS,Ambulatory Health Care Facilities
1070,4-1070,ZZ HILO,True,VA,ZZ HILO,,459HA,HAWAII,ORC,,,
1071,4-1071,ZZ KAILUA,True,VA,ZZ KAILUA,,459HB,HAWAII,ORC,,,
1072,4-1072,ZZ LIHUE,True,VA,ZZ LIHUE,,459HC,HAWAII,ORC,,,
1073,4-1073,HILO, NY (PRRTP),False,VA,HILO, NY (PRRTP),,459PA,HAWAII,PRRTP,VISN 21,VA PACIFIC ISLANDS HCS,
1074,4-1074,MILLSBORO CBOC,False,VA,,1033157946,460GA,DELAWARE,CBOC,VISN 4,WILMINGTON VAMC,Ambulatory Health Care Facilities
1075,4-1075,ZZCAPE MAY (WILMINGTON),True,VA,,,460GB,NEW JERSEY,CBOC,,,
1076,4-1076,DOVER ORC,False,VA,,,460HA,DELAWARE,ORC,VISN 4,WILMINGTON VAMC,
1077,4-1077,GEORGETOWN ORC,False,VA,,,460HB,DELAWARE,ORC,,WILMINGTON VAMC,
1078,4-1078,OCEANVIEW ORC,False,VA,,,460HC,DELAWARE,ORC,,WILMINGTON VAMC,
1079,4-1079,REHOBETH ORC,False,VA,,,460HD,DELAWARE,ORC,,WILMINGTON VAMC,
1080,4-1080,VENTNOR CBOC,False,VA,,1295775682,460HE,NEW JERSEY,CBOC,,WILMINGTON VAMC,Ambulatory Health Care Facilities
1081,4-1081,BLACKWOOD ORC,False,VA,,,460HF,NEW JERSEY,ORC,,WILMINGTON VAMC,
1082,4-1082,VINELAND ORC,False,VA,,1053351866,460HG,NEW JERSEY,ORC,VISN 4,WILMINGTON VAMC,Ambulatory Health Care Facilities
1083,4-1083,NEW CASTLE COUNTY MORC,False,VA,,,460HK,DELAWARE,MORC,,WILMINGTON VAMC,
1084,4-1084,SMYRNA MORC,False,VA,,,460HL,DELAWARE,MORC,,WILMINGTON VAMC,
1085,4-1085,MILLINTON MORC,False,VA,,,460HM,MARYLAND,MORC,,WILMINGTON VAMC,
1086,4-1086,SALEM CITY MORC,False,VA,,,460HO,NEW JERSEY,MORC,,WILMINGTON VAMC,
1087,4-1087,ANCHORAGE DOMICILIARY,False,VA,ALASKA VAHSRO,,463BU,ALASKA,DOM,VISN 20,ALASKA VAHSRO,
1088,4-1088,ANCHORAGE (ARMY HOSPITAL),False,ARMY,ALASKA VAHSRO,,463CN,ALASKA,USAH,VISN 20,ALASKA VAHSRO,
1089,4-1089,ANCHORAGE (AIR FORCE),False,AIR FORCE,ALASKA (AIR FORCE) EAFB,,463CZ,ALASKA,USAF,VISN 20,ALASKA VAHSRO,
1090,4-1090,FAIRBANKS,False,VA,FAIRBANKS,1619922812,463GA,ALASKA,CBOC,VISN 20,ALASKA VAHSRO,Ambulatory Health Care Facilities
1091,4-1091,ZZFT. WAINWRIGHT (ORC),True,VA,ALASKA VAHSRO,,463HA,ALASKA,ORC,,,
1092,4-1092,ANCHORAGE-PRRTP,False,VA,ALASKA VAHSRO,,463PA,ALASKA,PRRTP,VISN 20,ALASKA VAHSRO,
1093,4-1093,ZZ SIDNEY,True,VA,,,500BY,NEW YORK,OPC,,,
1094,4-1094,ZZ ALBANY, NY CBOC,True,VA,,,500GA,NEW YORK,CBOC,,,
1095,4-1095,ZZ GLENS FALLS,True,VA,,,500GB,NEW YORK,CBOC,,,
1096,4-1096,ZZ GLENS FALLS,True,VA,,,500GC,NEW YORK,CBOC,,,
1097,4-1097,ZZ ALBANY CBOC,True,VA,,,500GD,NEW YORK,CBOC,,,
1098,4-1098,ZZ PLATTSBURGH,True,VA,PLATTSBURG CBOC,,500GE,NEW YORK,CBOC,,,
1099,4-1099,ZZ TROY,True,VA,,,500GG,NEW YORK,CBOC,,,
1100,4-1100,ZZ KINGSTON,True,VA,,,500GI,NEW YORK,CBOC,,,
1101,4-1101,ZZ MALONE,True,VA,,,500GJ,NEW YORK,CBOC,,,
1102,4-1102,ZZ COLUMBIA, NY CBOC,True,VA,,,500GK,NEW YORK,CBOC,,,
1103,4-1103,ZZ ELIZABETHTOWN,True,VA,,,500HA,NEW YORK,ORC,,,
1104,4-1104,ZZ PLATTSBURGH,True,VA,,,500HB,NEW YORK,ORC,,,
1105,4-1105,ZZ SIDNEY,True,VA,,,500HC,NEW YORK,ORC,,,
1106,4-1106,ZZ ALBANY-PRRTP,True,VA,,,500PA,NEW YORK,PRRTP,,,
1107,4-1107,ALBUQUERQUE ARMY HOSPITAL,False,ARMY,ALBUQUERQUE ARMY HOSPITAL,,501CN,NEW MEXICO,USAH,VISN 18,NEW MEXICO HCS,
1108,4-1108,FORT BAYARD (STATE NURSING),False,VA,FORT BAYARD (STATE NURSING),,501DU,NEW MEXICO,STNB,VISN 18,NEW MEXICO HCS,
1109,4-1109,LAS VEGAS (CBOC),False,VA,LAS VEGAS (CBOC),1053353102,501G2,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1110,4-1110,ARTESIA (CBOC),False,VA,ARTESIA (CBOC),1043261472,501GA,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1111,4-1111,FARMINGTON (CBOC),False,VA,FARMINGTON (CBOC),1770536641,501GB,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1112,4-1112,SILVER CITY (CBOC),False,VA,SILVER CITY (CBOC),1699713156,501GC,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1113,4-1113,GALLUP (CBOC),False,VA,GALLUP (CBOC),1477509172,501GD,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1114,4-1114,ESPANOLA (CBOC),False,VA,ESPANOLA (CBOC),1972556322,501GE,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1115,4-1115,SANTA ROSA (CBOC),False,VA,SANTA ROSA (CBOC),,501GF,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,
1116,4-1116,ZZHOBBS (CBOC),True,VA,ZZHOBBS (CBOC),,501GG,NEW MEXICO,CBOC,,,
1117,4-1117,ZZGALLUP (ORC),True,VA,ZZGALLUP (ORC),,501HA,NEW MEXICO,ORC,,,
1118,4-1118,RATON (CBOC),False,VA,RATON (CBOC),1407894546,501HB,NEW MEXICO,CBOC,VISN 18,NEW MEXICO HCS,Ambulatory Health Care Facilities
1119,4-1119,ALBUQUERQUE/GALLUP (PRRTP),False,VA,ALBUQUERQUE/GALLUP (PRRTP),,501PA,NEW MEXICO,PRRTP,VISN 18,NEW MEXICO HCS,
1120,4-1120,JENNINGS CBOC,False,VA,JENNINGS CBOC,1093761462,502GA,LOUISIANA,CBOC,VISN 16,ALEXANDRIA VAMC,Ambulatory Health Care Facilities
1121,4-1121,JOHNSTOWN CBOC,False,VA,JOHNSTOWN CBOC,1831145481,503GA,PENNSYLVANIA,CBOC,VISN 4,ALTOONA,Ambulatory Health Care Facilities
1122,4-1122,DUBOIS CBOC,False,VA,DUBOIS CBOC,1366495848,503GB,PENNSYLVANIA,CBOC,VISN 4,ALTOONA,Ambulatory Health Care Facilities
1123,4-1123,STATE COLLEGE CBOC,False,VA,STATE COLLEGE CBOC,1134168032,503GC,PENNSYLVANIA,CBOC,VISN 4,ALTOONA,Ambulatory Health Care Facilities
1124,4-1124,CLOVIS,False,VA,CLOVIS OUTPATIENT CLINIC,1821040957,504BZ,NEW MEXICO,OPC,VISN 18,AMARILLO HCS,Ambulatory Health Care Facilities
1125,4-1125,REESE,False,AIR FORCE,REESE AFB,,504CZ,TEXAS,USAF,VISN 18,AMARILLO HCS,
1126,4-1126,CHILDRESS,False,VA,CHILDRESS OUTPATIENT CLINIC,1629022520,504GA,TEXAS,OPC,VISN 18,AMARILLO HCS,Ambulatory Health Care Facilities
1127,4-1127,LIBERAL    ,False,VA,LIBERAL OUTPATIENT CLINIC,1396785069,504GB,KANSAS,OPC,VISN 18,AMARILLO HCS,Ambulatory Health Care Facilities
1128,4-1128,CLAYTON,False,VA,CLAYTON OUTPATIENT CLINIC,,504HA,NEW MEXICO,OPC,VISN 18,AMARILLO HCS,
1129,4-1129,STRATFORD,False,VA,STRATFORD OUTPATIENT CLINIC,1225072424,504HB,TEXAS,OPC,VISN 18,AMARILLO HCS,Ambulatory Health Care Facilities
1130,4-1130,AMARILLO (PRRTP),False,VA,AMARILLO VA HEALTHCARE SYSTEM,,504PA,TEXAS,SARRTP,VISN 18,AMARILLO HCS,
1131,4-1131,TOLEDO CBOC,False,VA,,1497795868,506GA,OHIO,CBOC,,ANN ARBOR VAMC,Ambulatory Health Care Facilities
1132,4-1132,FLINT CBOC,False,VA,,1245283126,506GB,MICHIGAN,CBOC,,ANN ARBOR VAMC,Ambulatory Health Care Facilities
1133,4-1133,JACKSON CBOC,False,VA,,1912952094,506GC,MICHIGAN,CBOC,,ANN ARBOR VAMC,Ambulatory Health Care Facilities
1134,4-1134,ZZ ATLANTA (ARMY HOSP),True,ARMY,,,508CN,GEORGIA,USAH,,,
1135,4-1135,ZZ ATLANTA (USAF),True,,,,508CZ,GEORGIA,USAF,,,
1136,4-1136,EAST POINT CBOC,False,VA,EAST POINT CBOC,,508GA,GEORGIA,CBOC,VISN 7,ATLANTA VAMC,
1137,4-1137,ZZ ATLANTA NORTHEAST CORRIDOR,True,VA,,,508GB,GEORGIA,CBOC,,,
1138,4-1138,ZZ BUFORD,True,VA,,,508GC,GEORGIA,CBOC,,,
1139,4-1139,ZZ DAWSONVILLE,True,VA,,,508GD,GEORGIA,CBOC,,,
1140,4-1140,NE GEORGIA/OAKWOOD CBOC,False,VA,NE GEORGIA/OAKWOOD CBOC,1407890007,508GE,GEORGIA,CBOC,VISN 7,ATLANTA VAMC,Ambulatory Health Care Facilities
1141,4-1141,SMYRNA CBOC,False,VA,SMYRNA CBOC,1336183979,508GF,GEORGIA,CBOC,VISN 7,ATLANTA VAMC,Ambulatory Health Care Facilities
1142,4-1142,PERRY POINT,False,VA,PERRY POINT NURSING HOME,,5129AC,MARYLAND,NHC,VISN 5,BALTIMORE MD VAMC,
1143,4-1143,PERRY POINT DOM,False,VA,PERRY POINT DOM,,512BU,MARYLAND,DOM,VISN 5,MARYLAND HCS (512),
1144,4-1144,FORT MEADE,False,ARMY,FORT MEADE,,512CN,MARYLAND,USAH,VISN 5,MARYLAND HCS (512),
1145,4-1145,PERRY POINT,False,VA,PERRY POINT PUBH,,512DM,MARYLAND,CIVH,VISN 5,MARYLAND HCS (512),
1146,4-1146,PERRY POINT,False,VA,PERRY POINT CIVH,,512DS,MARYLAND,CIVH,VISN 5,MARYLAND HCS (512),
1147,4-1147,ZZBALTIMORE SVH,True,OTHER,ZZBALTIMORE SVH,,512DT,MARYLAND,SVH,,,
